feature_name,b7sc
KURT SCHMELLER LIBRARY,45995502
QUEENSBORO CC SCHMELLER LIBRARY,45995502
SCHMELLER LIBRARY,45995502
QUEENSBORO CC TECH BUILDING,45995503
QUEENSBORO CC TECHNOLOGY BLDG,45995503
QUEENSBORO CC OAKLAND BUILDING,45995504
QUEENSBORO CC SCIENCE BUILDING,45995505
KENNEDY HALL,45995506
QUEENSBORO CC AUDITORIUM,45995506
QUEENSBORO CC GYMNASIUM,45995506
QUEENSBORO CC KENNEDY HALL,45995506
R F KENNEDY HALL,45995506
R KENNEDY HALL,45995506
ROBERT F KENNEDY HALL,45995506
ROBERT KENNEDY HALL,45995506
QUEENSBORO CC CAFETERIA,45995507
QUEENSBORO CC CAMPUS CTR LOUNGE,45995507
QUEENSBORO CC STUDENT UNION,45995507
QUEENSBORO CC ADMIN BUILDING,45995509
QUEENSBORO CC ADMINISTRATION,45995509
QUEENSBORO CC BUSINESS BUILDING,45995509
QUEENSBORO CC MEDICAL ARTS BLDG,45995510
QUEENSBORO CC HUMANITIES BLDG,45995511
QUEENSBORO CC FINE ARTS BUILDING,45995513
QUEENSBORO CC BUILDING T    5,45995514
QUEENSBORO CC BUILDING T-    5,45995514
QUEENSBORO CC T    5 BUILDING,45995514
QUEENSBORO CC T-    5 BUILDING,45995514
QUEENSBORO CC TEMP BUILDING    5,45995514
QUEENSBORO CC TEMPORARY BDG    5,45995514
QUEENSBORO CC BUILDING T    2,45995515
QUEENSBORO CC BUILDING T-    2,45995515
QUEENSBORO CC T    2 BUILDING,45995515
QUEENSBORO CC T-    2 BUILDING,45995515
QUEENSBORO CC TEMP BUILDING    2,45995515
QUEENSBORO CC TEMPORARY BDG    2,45995515
QUEENSBORO CC BUILDING T    3,45995516
QUEENSBORO CC BUILDING T-    3,45995516
QUEENSBORO CC T    3 BUILDING,45995516
QUEENSBORO CC T-    3 BUILDING,45995516
QUEENSBORO CC TEMP BUILDING    3,45995516
QUEENSBORO CC TEMPORARY BDG    3,45995516
QNS BOULEVARD,45999001
QUEENS BOULEVARD,45999001
LIEUTENANT T A WILLIAMS PLACE,45999002
LIEUTENANT THOMAS A WILLIAMS PL,45999002
LIEUTENANT THOMAS WILLIAMS PLACE,45999002
LIEUTENANT WILLIAMS PLACE,45999002
LT T A WILLIAMS PLACE,45999002
LT THOMAS A WILLIAMS PLACE,45999002
LT THOMAS WILLIAMS PLACE,45999002
THOMAS A WILLIAMS PLACE,45999002
THOMAS WILLIAMS PLACE,45999002
WILLIAMS PLACE,45999002
F F MCLAUGHLIN WAY,45999003
F F P F MCLAUGHLIN WAY,45999003
F F P MCLAUGHLIN WAY,45999003
F F PETER F MCLAUGHLIN WAY,45999003
F F PETER MCLAUGHLIN WAY,45999003
FF PETER F MCLAUGHLIN WAY,45999003
FF PETER MC LAUGHLIN WAY,45999003
FIRE FIGHTER MCLAUGHLIN WAY,45999003
FIRE FIGHTER P F MCLAUGHLIN WAY,45999003
FIRE FIGHTER P MCLAUGHLIN WAY,45999003
FIRE FIGHTER PETER MCLAUGHLIN WY,45999003
FIREFIGHTER MCLAUGHLIN WAY,45999003
FIREFIGHTER P F MCLAUGHLIN WAY,45999003
FIREFIGHTER P MCLAUGHLIN WAY,45999003
FIREFIGHTER PETER MCLAUGHLIN WAY,45999003
MCLAUGHLIN WAY,45999003
P F MCLAUGHLIN WAY,45999003
PETER F MCLAUGHLIN WAY,45999003
PETER MCLAUGHLIN WAY,45999003
BL OF BRAVERY,45999004
BLVD OF BRAVERY,45999004
BOULEVARD OF BRAVERY,45999004
QUEENS BOULEVARD WB ROADBED,45999005
CONGRESSMAN MANTON BOULEVARD,45999029
CONGRESSMAN T J MANTON BOULEVARD,45999029
CONGRESSMAN T MANTON BOULEVARD,45999029
CONGRESSMAN THOMAS J MANTON BLVD,45999029
CONGRESSMAN THOMAS MANTON BLVD,45999029
MANTON BOULEVARD,45999029
T J MANTON BOULEVARD,45999029
T MANTON BOULEVARD,45999029
THOMAS J MANTON BOULEVARD,45999029
THOMAS MANTON BOULEVARD,45999029
CUNY QUEENS COLLEGE,45999301
QUEENS COLLEGE,45999301
QUEENS COLLEGE CUNY,45999301
QUEENS COLL REMSEN HALL,45999302
REMSEN HALL,45999302
QUEENS COLL HEATING PLANT,45999303
KLAPPER HALL,45999304
P KLAPPER HALL,45999304
PAUL KLAPPER HALL,45999304
QUEENS COLL KLAPPER HALL,45999304
QUEENS COLL PAUL KLAPPER HALL,45999304
FITZGERALD GYMNASIUM,45999305
QUEENS COLL FITZGERALD GYMNASIUM,45999305
QUEENS COLL ATHLETIC FIELD HOUSE,45999306
QUEENS COLL FIELD HOUSE,45999306
QUEENS COLL PUMP HOUSE,45999307
COLDEN AUDITORIUM,45999308
COLDEN CENTER,45999308
QUEENS COLL COLDEN AUDITORIUM,45999308
QUEENS COLL COLDEN CENTER,45999308
GOLDSTEIN THEATER,45999309
GOLDSTEIN THEATRE,45999309
QUEENS COLL GOLDSTEIN THEATER,45999309
QUEENS COLL GOLDSTEIN THEATRE,45999309
GERTZ CENTER,45999311
QUEENS COLL GERTZ CENTER,45999311
QUEENS COLL SPEECH CLINIC,45999311
KING HALL,45999312
QUEENS COLL KING HALL,45999312
QUEENS COLL DINING HALL,45999313
QUEENS COLL BOOKSTORE,45999314
QUEENS COLL DINING HALL ADDITION,45999314
H POWDERMAKER HALL,45999315
HORTENSE POWDERMAKER HALL,45999315
POWDERMAKER HALL,45999315
QUEENS COLL POWDERMAKER HALL,45999315
QUEENS COLL NEW SCIENCE BUILDING,45999316
QUEENS COLL SCIENCE BUILDING,45999316
QUEENS COLL B BUILDING,45999317
QUEENS COLL BUILDING B,45999317
DELANEY HALL,45999318
LLOYD DELANEY HALL,45999318
QUEENS COLL D HALL,45999318
QUEENS COLL DELANEY HALL,45999318
QUEENS COLL HALL D,45999318
COLWIN HALL,45999319
QUEENS COLL BUILDING E,45999319
QUEENS COLL COLWIN HALL,45999319
QUEENS COLL E BUILDING,45999319
QUEENS COLL BUILDING G,45999320
QUEENS COLL G BUILDING,45999320
JEFFERSON HALL,45999321
QUEENS COLL BUILDING H,45999321
QUEENS COLL H BUILDING,45999321
QUEENS COLL JEFFERSON HALL,45999321
QUEENS COLL BUILDING I,45999322
QUEENS COLL I BUILDING,45999322
B ROSENTHAL HALL,45999323
B ROSENTHAL LIBRARY,45999323
BENJAMIN ROSENTHAL HALL,45999323
BENJAMIN ROSENTHAL LIBRARY,45999323
QUEENS COLL LIBRARY,45999323
QUEENS COLL ROSENTHAL HALL,45999323
ROSENTHAL HALL,45999323
ROSENTHAL LIBRARY,45999323
QUEENS COLL MUSIC BUILDING,45999324
QUEENS COLL BUILDING J,45999325
QUEENS COLL J BUILDING,45999325
M KIELY HALL,45999326
MARGARET KIELY HALL,45999326
QUEENS COLL KIELY HALL,45999326
QUEENS COLL PUBLIC SAFETY BLDG,45999327
QUEENS COLL SECURITY BUILDING,45999327
QUEENS COLL PRESIDENT'S HOUSE,45999328
QUEENS COLL PRESIDENTS HOUSE,45999328
G RAZRAN HALL,45999329
GREGORY RAZRAN HALL,45999329
QUEENS COLL G RAZRAN HALL,45999329
QUEENS COLL GREGORY RAZRAN HALL,45999329
QUEENS COLL RAZRAN HALL,45999329
RAZRAN HALL,45999329
KISSENA HALL,45999330
QUEENS COLL KISSENA HALL,45999330
QUEENS COLL STUDENT UNION,45999331
H HARDING BUILDING,45999332
HARDING BUILDING,45999332
HORACE HARDING BUILDING,45999332
QUEENS COLL HARDING BUILDING,45999332
QUEENS COLL HORACE HARDING BLDG,45999332
QUEENS COLL TENNIS STRUCTURE,45999334
ARMSTRONG HOUSE,45999336
L ARMSTRONG HOUSE,45999336
LOUIS ARMSTRONG HOUSE,45999336
QUEENS COLL LOUIS ARMSTRONG HSE,45999336
BERNARD & GLORIA SALICK CENTER,45999337
BERNARD & GLORIA SALICK PARK,45999337
BERNARD AND GLORIA SALICK CENTER,45999337
BERNARD AND GLORIA SALICK PARK,45999337
BERNARD SALICK CENTER,45999337
BERNARD SALICK PARK,45999337
GLORIA & BERNARD SALICK CENTER,45999337
GLORIA & BERNARD SALICK PARK,45999337
GLORIA AND BERNARD SALICK CENTER,45999337
GLORIA AND BERNARD SALICK PARK,45999337
GLORIA SALICK CENTER,45999337
GLORIA SALICK PARK,45999337
QUEENS COLL SALICK CENTER,45999337
SALICK CENTER,45999337
SALICK PARK,45999337
CAMPBELL DOME,45999338
QUEENS COLL CAMPBELL DOME,45999338
QUEENS COLL CENTRAL RECEIVING,45999339
QUEENS COLL QUAD,45999340
QUEENS COLL QUADRANGLE,45999340
QUEENS COLL RATHAUS HALL,45999341
RATHAUS HALL,45999341
QUEENS COLL BLDG & GROUNDS ADMIN,45999342
QUEENS COLL BLDG AND GROUNDS ADM,45999342
QUEENS COLL CENTRAL SHOP,45999343
QUEENS COLL CENTRAL SHOPS,45999343
QUEENS COLL B&G EQUIP & VEHICLES,45999344
QUEENS COLL EQUIPMENT & VEHICLES,45999344
QUEENS COLLEGE THE SUMMIT,45999345
QUEENS STREET,45999501
QNS HOSPITAL CENTER,45999701
QUEENS HOSPITAL CENTER,45999701
QUEENS HOSPITAL CENTER MAIN BLDG,45999702
QUEENS WALK,46000001
QUENCER ROAD,46001501
QUINCE AVENUE,46002501
RADCLIFF AVENUE,46003501
RADCLIFFE AVENUE,46003501
RADNOR ROAD,46004001
RADNOR ROAD,46004001
RADNOR STREET,46004002
RAILROAD AVENUE,46004801
RALEIGH STREET,46005501
RANGE STREET,46006001
RANSOM STREET,46006501
RAU COURT,46007001
READS LANE,46007501
REDDING STREET,46008001
REDFERN AVENUE,46008501
REDFIELD STREET,46008701
REEDER STREET,46009001
REEVES AVENUE,46010001
REGINA AVENUE,46014001
REID AVENUE,46016001
REMINGTON STREET,46019001
GRATE PLACE,46019002
H GRATE PLACE,46019002
H GRATE SR PLACE,46019002
HENRY GRATE PLACE,46019002
HENRY GRATE SR PLACE,46019002
REMSEN PLACE,46029001
REMSEN PLACE,46029001
159 DRIVE,46029002
159 DRIVE,46029002
REMSEN CEMETERY,46032001
REMSEN CEMETERY PARK,46032001
REMSEN FAMILY CEMETERY,46032001
RENE COURT,46039001
REVIEW AVENUE,46041001
REX ROAD,46045001
REINHARDT ROAD,46049001
REINHART ROAD,46049001
RHINEHART ROAD,46049001
RICARD STREET,46059001
RICHLAND AVENUE,46060001
RICO PLACE,46061001
RIDGE ROAD,46061101
RIDGEDALE AVENUE,46061501
RIDGEDALE STREET,46061501
RIDGEWOOD RESERVOIR,46062001
THE RIDGEWOOD RESERVOIR,46062001
RIDGEWOOD SAVINGS BANK,46062501
RING PLACE,46064001
RIO DRIVE,46065001
RIVERSIDE DRIVE,46066501
RIVERTON STREET,46067001
RIVIERA COURT,46067501
ROBARD LANE,46068001
ROBERT ROAD,46068201
ROBIN LANE,46068501
ROBIN ROAD,46068701
ROBINSON STREET,46069001
ROCKAWAY BEACH AVENUE,46079001
ROCKAWAY BEACH BOULEVARD,46079001
ROCKAWY BE BOULEVARD,46079001
SAINT MARK AVENUE,46079002
SAINT MARK'S AVENUE,46079002
SAINT MARKS AVENUE,46079002
ST MARK AVENUE,46079002
ST MARK'S AVENUE,46079002
ST MARKS AVENUE,46079002
J C SULLIVAN BOULEVARD,46079003
J SULLIVAN BOULEVARD,46079003
JAMES C SULLIVAN BOULEVARD,46079003
JAMES CONWAY SULLIVAN BOULEVARD,46079003
JAMES SULLIVAN BOULEVARD,46079003
SULLIVAN BOULEVARD,46079003
SAINT MATTHEW EPISCOPAL CHURCH,46079201
SAINT MATTHEW'S EPISCOPAL CHURCH,46079201
SAINT MATTHEWS EPISCOPAL CHURCH,46079201
ST MATTHEW EPISCOPAL CHURCH,46079201
ST MATTHEW'S EPISCOPAL CHURCH,46079201
ST MATTHEWS EPISCOPAL CHURCH,46079201
SAINT MATTHEW EPISCOPAL CEMETERY,46079202
SAINT MATTHEW'S EPISCOPAL CMTRY,46079202
SAINT MATTHEWS EPISCOPAL CMTRY,46079202
ST MATTHEW EPISCOPAL CEMETERY,46079202
ST MATTHEW'S EPISCOPAL CEMETERY,46079202
ST MATTHEWS EPISCOPAL CHURCH CEM,46079202
SAINT MICHAEL CEMETERY,46079301
SAINT MICHAEL'S CEMETERY,46079301
SAINT MICHAELS CEMETERY,46079301
ST MICHAEL CEMETERY,46079301
ST MICHAEL'S CEMETERY,46079301
ST MICHAELS CEMETERY,46079301
MOUNT MARY'S CEMETERY,46079801
MOUNT MARYS CEMETERY,46079801
MOUNT SAINT MARY'S CEMETERY,46079801
MOUNT SAINT MARYS CEMETERY,46079801
MOUNT ST MARY'S CEMETERY,46079801
MOUNT ST MARYS CEMETERY,46079801
MT MARY'S CEMETERY,46079801
MT SAINT MARY'S CEMETERY,46079801
MT SAINT MARYS CEMETERY,46079801
MT ST MARY'S CEMETERY,46079801
MT ST MARYS CEMETERY,46079801
SAINT MARY'S CEMETERY,46079801
SAINT MARYS CEMETERY,46079801
ST MARY'S CEMETERY,46079801
ST MARYS CEMETERY,46079801
ROCKAWAY BEACH DRIVE,46080001
ROCKAWY BE DRIVE,46080001
CARTON WAY,46080002
M CARTON WAY,46080002
MICKEY CARTON WAY,46080002
ROCKAWAY BEACH,46080501
ROCK BOULEVARD,46081001
ROCKAWAY BOULEVARD,46081001
INTERNATIONAL AIRPORT CENTER BL,46081002
INTERNATIONAL AIRPORT CNTR BLVD,46081002
INTERNATIONAL AIRPORT CTR BLVD,46081002
INTL AIRPORT CTR BOULEVARD,46081002
ROCKAWAY FREEWAY,46082001
ROCK POINT BOULEVARD,46083001
ROCKAWAY POINT BOULEVARD,46083001
ROCKAWY POINT BOULEVARD,46083001
ROCK POINT BOULEVARD,46083001
ROCKAWAY POINT BOULEVARD,46083001
ROCKAWY POINT BOULEVARD,46083001
ROCKAWAY BREEZY BOULEVARD,46083002
ROCKAWAY BREEZY BOULEVARD,46083002
ROCKY HILL ROAD,46089001
ROE ROAD,46100001
ROME DRIVE,46106001
ROMEO COURT,46107001
ROOSEVELT AVENUE,46109001
ROOSEVELT AVENUE,46109001
ROOSEVELT COURT,46109201
ROOSEVELT STREET,46109201
ROOSEVELT WALK,46109801
ROSCOE STREET,46110001
RUSCOE STREET,46110001
ROSE AVENUE,46110501
ROSITA PLACE,46111501
ROSITA ROAD,46111501
ROXBURY AVENUE,46112301
ROXBURY BOULEVARD,46112401
ROXBURY TERRACE,46112501
KING HOUSE,46113201
KING MANOR HOUSE,46113201
RUFUS KING MANOR HOUSE,46113201
RULERS BAR HASSOCK,46113401
RUSHMORE AVENUE,46113501
RUSHMORE TERRACE,46114001
RUSSELL PLACE,46114501
RUSSELL AVENUE,46114701
RUSSELL STREET,46114701
RUST STREET,46115501
RUTLEDGE AVENUE,46116801
RYAN COURT,46117001
RYAN STREET,46117001
RYAN ROAD,46117101
RYE PLACE,46117201
SABRE STREET,46118001
SAGAMORE AVENUE,46118501
SAGE STREET,46119001
SALERNO AVENUE,46128001
SAMANTHA DRIVE,46128501
SAMOS LANE,46129001
SANCHO AVENUE,46134001
SANCHO STREET,46134001
SANDERS PLACE,46135001
DOS GARAGE QN    5,46138001
DOS GARAGE QN WEST    5,46138001
DOS GARAGE QUEENS    5,46138001
DOS GARAGE QUEENS WEST    5,46138001
DSNY GARAGE QN    5,46138001
DSNY GARAGE QN WEST    5,46138001
DSNY GARAGE QUEENS    5,46138001
DSNY GARAGE QUEENS WEST    5,46138001
SANFORD AVENUE,46139001
SANTIAGO AVENUE,46144001
SANTIAGO STREET,46144001
SAULL STREET,46147001
SAULTELL AVENUE,46148001
SAULTELL STREET,46148001
SAUNDERS STREET,46149001
SAWYER AVENUE,46151001
SAYRES AVENUE,46153001
SCHAEFER STREET,46154001
SCHAEFFER STREET,46154001
SCHUMAN LANE,46155501
SEA BREEZE AVENUE,46156501
SEABREEZE AVENUE,46156501
SEA BREEZE WALK,46157001
SEABREEZE WALK,46157001
SEA FOAM COURT,46158001
SEAFOAM COURT,46158001
SEAFORM COURT,46158001
SEABURY STREET,46159001
SALEM FIELD CEMETERY,46162501
SEAGIRT AVENUE,46164001
SEAGIRT BOULEVARD,46169001
DUNE STREET,46169002
SEAGIRT BOULEVARD WB ROADBED,46169003
SEAGIRT BOULEVARD OUTER WB RB,46169006
HIGHLAND COURT,46170001
SEAGIRT COURT,46170001
SEASIDE AVENUE,46171001
SEASONGOOD PLACE,46173001
SEASONGOOD ROAD,46173001
SELFRIDGE STREET,46179001
SELOVER ROAD,46181001
SENECA AVENUE,46189001
BEERS AVENUE,46189501
SERGEANT BEERS AVENUE,46189501
SGT BEERS AVENUE,46189501
BEERS LANE,46189701
SERGEANT BEERS LANE,46189701
SGT BEERS LANE,46189701
SEWARD AVENUE,46190001
SHAD CREEK ROAD,46191001
SHADCREEK ROAD,46191001
SHALER AVENUE,46192001
SHILOH AVENUE,46195001
SHORE AVENUE,46199001
SHORE BOULEVARD,46209001
SHORE ROAD,46209501
BAYSHORE BLVD WEST,46209502
BAYSHORE BOULEVARD WEST,46209502
SHORE FRNT PARKWAY,46220001
SHORE FRNT PW,46220001
SHORE FRONT PARKWAY,46220001
SHOREFRONT PARKWAY,46220001
FITZGERALD PARKWAY,46220002
J FITZGERALD PARKWAY,46220002
JACK FITZGERALD PARKWAY,46220002
SHORTHILL PLACE,46222001
SHORTHILL ROAD,46222001
SIDWAY PLACE,46223001
DOUGLAS WAY,46223002
H DOUGLAS WAY,46223002
HARRY DOUGLAS WAY,46223002
HAWTREE BASIN,46225066
HAWTREE BASIN SHORELINE,46225066
HAWTREE BSN,46225066
HAWTREE BSN SHORELINE,46225066
SILVER COURT,46229001
SILVER ROAD,46229001
SILVER HOLE MARSH,46231001
SIMONSON STREET,46239001
SITKA STREET,46249001
SKILLMAN AVENUE,46259001
SKILLMAN AVENUE,46259001
SLOAN STREET,46261001
C GOODING JR PLACE,46261002
C GOODING PLACE,46261002
CALVIN GOODING JR PLACE,46261002
CALVIN GOODING PLACE,46261002
GOODING JR PLACE,46261002
GOODING PLACE,46261002
SLOCUM CRESCENT,46262001
SMART STREET,46263001
SMEDLEY STREET,46266001
SMITH STREET,46269501
SMITH PLACE,46270001
SOHO DRIVE,46273001
SOMERSET STREET,46278001
SOUND STREET,46279001
SOUTH CONDUIT AVENUE,46289001
SOUTH CONDUIT BOULEVARD,46289001
SOUTH RAILROAD AVENUE,46297001
SOUTH ROAD,46299001
SOUTH STREET,46299001
SOUTH ROAD,46299001
SOUTH STREET,46299001
SOUTHERN PARKWAY,46302001
BELT PARKWAY,46302002
BEP,46302002
SHORE PARKWAY,46302003
SHORE PW,46302003
SHORE PARKWAY SERVICE ROAD,46302004
SHORE PARKWAY SR,46302004
LAURELTON PARKWAY,46302005
LNP,46302005
LAURELTON PARKWAY S SERVICE RD,46302006
LAURELTON PARKWAY SERVICE ROAD S,46302006
LAURELTON PARKWAY SOUTH SR,46302006
LAURELTON PARKWAY SR SOUTH,46302006
LAURELTON PARKWAY S SERVICE RD,46302006
LAURELTON PARKWAY SERVICE ROAD S,46302006
LAURELTON PARKWAY SOUTH SR,46302006
LAURELTON PARKWAY SR SOUTH,46302006
SOUTHGATE PLAZA,46304001
SOUTH GATE STREET,46305001
SOUTHGATE STREET,46305001
SPA PLACE,46309001
SPENCER AVENUE,46314001
SPINNAKER DRIVE,46315501
SPRAY VIEW AVENUE,46319001
SPRAYVIEW AVENUE,46319001
SPGFIELD BOULEVARD,46329001
SPRINGFIELD AVENUE,46329001
SPRINGFIELD BOULEVARD,46329001
SPRINGFILD BOULEVARD,46329001
SPRINGFIELD LANE,46339001
SPRINGFILD LANE,46339001
SPRING HILL LANE,46339501
SPRINGHILL LANE,46339501
SPRINGFIELD PARK POND,46340001
SPRINGFIELD POND,46340001
THE POND IN SPRINGFIELD PARK,46340001
THE SPRINGFIELD PARK POND,46340001
THE SPRINGFIELD POND,46340001
SPRITZ ROAD,46343001
SPRITZ STREET,46343001
SPRUCE AVENUE,46350001
SPRUCE STREET,46350001
SAINT FELIX AVENUE,46357001
SAINT FELIX'S AVENUE,46357001
ST FELIX AVENUE,46357001
ST FELIX'S AVENUE,46357001
SAINT JAMES AVENUE,46359001
SAINT JAMES PLACE,46359001
SAINT JAMES' AVENUE,46359001
SAINT JAMES' PLACE,46359001
SAINT JAMES'S AVENUE,46359001
SAINT JAMES'S PLACE,46359001
ST JAMES AVENUE,46359001
ST JAMES PLACE,46359001
ST JAMES' AVENUE,46359001
ST JAMES' PLACE,46359001
ST JAMES'S AVENUE,46359001
ST JAMES'S PLACE,46359001
SAINT JOHN ROAD,46364001
SAINT JOHN'S ROAD,46364001
SAINT JOHNS ROAD,46364001
ST JOHN ROAD,46364001
ST JOHN'S ROAD,46364001
ST JOHNS ROAD,46364001
SAINT JOHN CEMETERY,46364201
SAINT JOHN'S CEMETERY,46364201
SAINT JOHNS CEMETERY,46364201
ST JOHN CEMETERY,46364201
ST JOHN'S CEMETERY,46364201
ST JOHNS CEMETERY,46364201
SAINT JOHN UNIVERSITY,46365001
SAINT JOHN'S UNIVERSITY,46365001
SAINT JOHNS UNIVERSITY,46365001
ST JOHN UNIVERSITY,46365001
ST JOHN'S UNIVERSITY,46365001
ST JOHNS UNIVERSITY,46365001
SAINT JOHN UNIVERSITY,46365001
SAINT JOHN'S UNIVERSITY,46365001
SAINT JOHNS UNIVERSITY,46365001
ST JOHN UNIVERSITY,46365001
ST JOHN'S UNIVERSITY,46365001
ST JOHNS UNIVERSITY,46365001
ST JOHNS U BENT HALL,46365003
ST JOHNS U CHIANG CHING KUO HALL,46365004
ST JOHNS U COUNCIL HALL,46365005
ST JOHNS U LOURDES HALL,46365006
ST JOHNS U SUN YAT SEN MEM HALL,46365007
ST JOHNS U BELSON/FINLEY HALL,46365008
ST JOHNS U ST JOHN HALL,46365009
ST JOHNS U ST AUGUSTINE HALL,46365010
ST JOHNS U COLLEGE OF PHARMACY,46365011
ST JOHNS U ST DE MARILLAC HALL,46365012
ST JOHNS U ST VINCENT HALL,46365013
ST JOHNS U NEWMAN HALL,46365014
ST JOHNS U ST ALBERT HALL,46365015
ST JOHNS U SULLIVAN HALL,46365016
ST JOHNS U UNIVERSITY CENTER,46365017
ST JOHNS U ST THOMAS MORE CHURCH,46365018
ST JOHNS U JOHN C O'CONNOR HALL,46365019
ST JOHNS U CAREY HALL,46365020
ST JOHNS U CENTURY HALL,46365021
ST JOHNS U DASILVA HALL,46365022
ST JOHNS U HOLLIS HALL,46365023
ST JOHNS U DONOVAN HALL,46365024
ST JOHNS U MONTGORIS DINING HALL,46365025
ST JOHNS U ROTC RESERVE CENTER,46365026
ST JOHNS U DASILVA MEM FIELD,46365027
ST JOHNS U D'ANGELO CENTER,46365028
ST JOHNS U BELSON STADIUM,46365029
ST JOHNS U BELSON PRESS BOX,46365030
ST JOHNS U JACK KAISER STADIUM,46365031
ST JOHNS U RED STORM FIELD,46365032
ST JOHNS U BASKETBALL COURT,46365033
ST JOHNS U THE COURTS,46365034
ST JOHNS U CELTIC CROSS,46365035
ST JOHNS U TAFFNER FIELD HOUSE,46365036
ST JOHNS U TOWNHOUSES,46365037
ST JOHNS UNIVERSITY GARAGE,46365038
ST JOHNS U RED STORM BUILDING,46365039
SAINT NICHLAS AVENUE,46379001
SAINT NICHOLAS AVENUE,46379001
SAINT NICHOLAS' AVENUE,46379001
SAINT NICHOLAS'S AVENUE,46379001
ST NICHLAS AVENUE,46379001
ST NICHOLAS AVENUE,46379001
ST NICHOLAS' AVENUE,46379001
ST NICHOLAS'S AVENUE,46379001
STANDISH PLACE,46386001
STANDISH ROAD,46386001
STANHOPE STREET,46389001
STAR AVENUE,46399001
STARR AVENUE,46399001
STARR STREET,46411001
FORT TILDEN AVENUE,46415101
FT TILDEN AVENUE,46415101
STATE ROAD,46415101
STATION ROAD,46419001
STATION SQUARE,46420001
STEEL ROAD,46421001
STEELE ROAD,46421001
STEINWAY PLACE,46428001
STEINWAY AVENUE,46429001
STEINWAY STREET,46429001
B STEIN WAY,46429002
BOB STEIN WAY,46429002
STEIN WAY,46429002
STEPHANIE DRIVE,46434001
STEPHEN STREET,46439001
STEWART ROAD,46444001
STIER PLACE,46446001
STOCKHOLM AVENUE,46449001
STOCKHOLM STREET,46449001
STOCKHOLM STREET,46449002
STONE RIDGE LANE,46449301
STONERIDGE LANE,46449301
STORY AVENUE,46449501
STORY ROAD,46459001
STRATTON STREET,46461001
STRONG AVENUE,46462001
STRONGHRST AVENUE,46463001
STRONGHURST AVENUE,46463001
STUART LANE,46463501
STYLER ROAD,46464001
SUFFOLK DRIVE,46465001
SUFFOLK WALK,46465501
SULLIVAN ROAD,46466001
SUMMER STREET,46467001
SUMMERFIELD AVENUE,46469001
SUMMERFIELD STREET,46469001
SUMMERFILD STREET,46469001
SUMMIT COURT,46469501
SUNBURY ROAD,46472001
SUNNYSIDE AVENUE,46475501
SUNNYSIDE STREET,46475501
SURF ROAD,46477001
SURREY PLACE,46478001
SURREY ROAD,46478001
SUSAN COURT,46478201
SUTPHIN BOULEVARD,46479001
T WHITE BOULEVARD,46479002
T WHITE JR BOULEVARD,46479002
THOMAS WHITE BOULEVARD,46479002
THOMAS WHITE JR BOULEVARD,46479002
WHITE BOULEVARD,46479002
WHITE JR BOULEVARD,46479002
SUTRO STREET,46484001
SUTTER AVENUE,46489001
SUYDAM STREET,46493001
MONTROSE AVENUE,46499001
SWAN ROAD,46499001
SYBILLA STREET,46503001
SYLVESTER LANE,46504001
SYRINGA PLACE,46505001
TAHOE STREET,46507001
TAIPEI COURT,46507501
TALBOT STREET,46509001
TALLMAN BOULEVARD,46509301
TERRACE COURT,46510301
THEBES AVENUE,46510701
THEATER ROAD,46510901
THEATRE ROAD,46510901
THETFORD LANE,46511301
THOMPSON AVENUE,46512001
THOMSON AVENUE,46512001
THOMPSON PLACE,46512201
THORNHILL AVENUE,46512501
C RACANIELLO    9 /   11 MEM WAY,46512502
C RACANIELLO    9 /   11 WAY,46512502
C RACANIELLO MEM WAY,46512502
C RACANIELLO MEMORIAL WAY,46512502
C RACANIELLO WAY,46512502
CHRISTOPHER RACANIELLO MEM WAY,46512502
CHRISTOPHER RACANIELLO WAY,46512502
RACANIELLO    9 /   11 MEM WAY,46512502
RACANIELLO    9 /   11 WAY,46512502
RACANIELLO MEM WAY,46512502
RACANIELLO MEMORIAL WAY,46512502
RACANIELLO WAY,46512502
THORNTON PLACE,46513001
THURSBY AVENUE,46514001
THURSTON STREET,46514501
TIOGA DRIVE,46515001
ARMORY STREET,46516201
TONSOR COURT,46516201
TONSOR STREET,46516201
TOTTEN AVENUE,46516301
TOTEN STREET,46517001
TOTTEN STREET,46517001
TRAFFIC AVENUE,46517301
TRAFFIC STREET,46517301
TRIMBEL ROAD,46518501
TRIMBLE ROAD,46518501
TRIST PLACE,46519001
TROON ROAD,46523001
TROT CORSE LANE,46527001
TROTTING COURS LANE,46527001
TROTTING COURSE LANE,46527001
TROUTMAN STREET,46529001
TROUTVILLE ROAD,46531001
TRYON PLACE,46531501
TUCKERTON STREET,46532501
TUDOR ROAD,46533001
TURIN DRIVE,46533501
TYLER AVENUE,46535001
ULMER STREET,46536501
UNDER HILL AVENUE,46537001
UNDERHILL AVENUE,46537001
UNDERHILL ROAD,46537301
UNDERWOOD ROAD,46537501
UNION HALL STREET,46539001
UNION STREET,46549001
G VITALE PLACE,46549002
GABRIEL VITALE PLACE,46549002
OFFICER G VITALE PLACE,46549002
OFFICER GABRIEL VITALE PLACE,46549002
OFFICER VITALE PLACE,46549002
P O GABRIEL VITALE PLACE,46549002
P O VITALE PLACE,46549002
PO GABRIEL VITALE PLACE,46549002
PO VITALE PLACE,46549002
